_id,alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
6051b379ed4360064464504f,9.5,0.089,0.1,0.99803,8.3,17,3.29,5,2.9,0.55,40,0.65
6051b379ed43600644645050,9.1,0.415,0.68,0.99656,7.8,14,3.09,6,1.7,1.06,32,0.48
6051b379ed43600644645051,10.7,0.058,0.07,0.99525,7.8,22,3.51,6,1.9,0.43,47,0.91
6051b379ed43600644645052,11.2,0.057,0.01,0.99488,6.3,15,3.6,6,2,0.46,33,0.98
6051b379ed43600644645053,9.8,0.084,0,0.99656,8.1,10,3.25,5,2.2,0.5,31,0.87
6051b379ed43600644645054,9.8,0.084,0,0.99656,8.1,10,3.25,5,2.2,0.5,31,0.87
6051b379ed43600644645055,9.2,0.092,0.21,0.99823,8.8,33,3.19,5,2.5,0.52,88,0.42
6051b379ed43600644645056,9.7,0.075,0.25,0.99779,9,9,3.23,5,2.8,0.57,104,0.58
6051b379ed43600644645057,9.6,0.096,0.26,0.99738,9.3,5,3.25,5,2,0.42,35,0.655
6051b379ed43600644645058,10,0.069,0,0.99701,8.8,8,3.31,6,1.7,0.53,19,0.7
6051b379ed43600644645059,9.6,0.096,0.26,0.99738,9.3,5,3.25,5,2,0.42,35,0.655
6051b379ed4360064464505a,9.5,0.093,0.11,0.99888,9.1,11,3.31,6,2.8,0.55,44,0.68
6051b379ed4360064464505b,9.5,0.091,0.1,0.99888,9.2,12,3.31,6,3,0.54,48,0.67
6051b379ed4360064464505c,9.4,0.089,0.18,0.99738,8.8,12,3.14,5,2.9,0.54,74,0.59
6051b379ed4360064464505d,9.5,0.103,0.32,0.99938,7.5,13,3.45,5,2.7,0.62,98,0.6
6051b379ed4360064464505e,9.7,0.082,0.02,0.99744,7.1,24,3.55,6,2.3,0.53,94,0.59
6051b379ed4360064464505f,9.6,0.076,0.01,0.99668,7.9,7,3.39,5,1.9,0.54,32,0.72
6051b379ed43600644645060,9.7,0.082,0.02,0.99744,7.1,24,3.55,6,2.3,0.53,94,0.59
6051b379ed43600644645061,9.4,0.082,0.26,0.9978,9.4,23,3.28,5,2.4,0.55,143,0.685
6051b379ed43600644645062,9.4,0.082,0.27,0.99782,9.5,23,3.27,5,2.3,0.55,144,0.57
6051b379ed43600644645063,9.5,0.157,0.29,0.9973,7.9,1,3.3,6,1.8,0.92,44,0.4
6051b379ed43600644645064,9.5,0.157,0.3,0.99727,7.9,2,3.31,6,1.8,0.91,45,0.4
6051b379ed43600644645065,10,0.102,0,0.99586,7.2,7,3.43,5,3,0.46,16,1
6051b379ed43600644645066,10.3,0.243,0.18,0.99612,6.9,5.5,3.4,6,2.4,0.6,48,0.765
6051b379ed43600644645067,10.3,0.241,0.17,0.9961,6.9,6,3.4,6,2.4,0.59,18,0.635
6051b379ed43600644645068,10.5,0.079,0.3,0.99788,8.3,7,3.36,5,3.4,0.61,34,0.43
6051b379ed43600644645069,9.8,0.076,0.03,0.99745,7.1,21,3.5,5,2.6,0.6,92,0.52
6051b379ed4360064464506a,9.4,0.19,0,0.99676,7,12,3.31,6,2,0.6,45,0.57
6051b379ed4360064464506b,9.8,0.114,0.14,0.99732,6.5,9,3.66,5,2.4,0.65,37,0.46
6051b379ed4360064464506c,10,0.081,0.05,0.99814,9,26,3.36,5,2.4,0.53,96,0.82
6051b379ed4360064464506d,9.8,0.114,0.14,0.99732,6.5,9,3.66,5,2.4,0.65,37,0.46
6051b379ed4360064464506e,9.8,0.077,0.01,0.99746,7.1,20,3.55,5,2.5,0.59,85,0.59
6051b379ed4360064464506f,9.5,0.083,0.41,0.9982,9.9,11,3.21,5,2.3,0.5,61,0.35
6051b379ed43600644645070,9.5,0.083,0.41,0.9982,9.9,11,3.21,5,2.3,0.5,61,0.35
6051b379ed43600644645071,10.1,0.079,0.24,0.9991,10,19,3.18,6,2.2,0.56,58,0.56
6051b379ed43600644645072,10.1,0.079,0.24,0.9991,10,19,3.18,6,2.2,0.56,58,0.56
6051b379ed43600644645073,9.3,0.099,0.17,0.998,8.6,21,3.09,5,2.9,0.52,119,0.63
6051b379ed43600644645074,9.7,0.082,0.43,0.99708,7.4,18,3.33,6,2.6,0.68,82,0.37
6051b379ed43600644645075,9.6,0.084,0.17,0.99818,8.8,25,3.23,5,2.9,0.54,130,0.64
6051b379ed43600644645076,9.7,0.081,0.02,0.99745,7.1,17,3.48,6,2.5,0.6,87,0.61
6051b379ed43600644645077,10.8,0.055,0,0.99639,7.7,7,3.38,5,2.6,0.56,13,0.6
6051b379ed43600644645078,12.5,0.065,0.54,0.99531,10.1,7,3.17,6,2.3,0.53,26,0.27
6051b379ed43600644645079,10.2,0.132,0.3,0.99786,10.8,7,2.99,5,2.6,1.18,60,0.89
6051b379ed4360064464507a,9.6,0.126,0.31,0.99746,8.7,24,3.1,5,2.5,0.74,64,0.46
6051b379ed4360064464507b,10.8,0.038,0.44,0.99526,9.3,21,3.24,7,1.6,0.81,42,0.37
6051b379ed4360064464507c,10.7,0.082,0.34,0.9987,9.4,5,3.29,6,3.6,0.52,14,0.5
6051b379ed4360064464507d,10.7,0.082,0.34,0.9987,9.4,5,3.29,6,3.6,0.52,14,0.5
6051b379ed4360064464507e,9.4,0.082,0.08,0.99641,7.2,26,3.25,5,4,0.51,108,0.61
6051b379ed4360064464507f,10,0.068,0.09,0.99735,8.6,8,3.23,5,3.3,0.44,17,0.55
6051b379ed43600644645080,12.9,0.044,0,0.99264,5.1,14,3.56,7,1.7,0.94,86,0.585
6051b379ed43600644645081,9.6,0.114,0.08,0.9971,7.7,14,3.24,6,2.5,0.66,46,0.56
6051b379ed43600644645082,9.9,0.084,0.22,0.99682,8.4,4,3.26,6,2.7,0.57,18,0.52
6051b379ed43600644645083,12.8,0.052,0.4,0.99356,8.2,4,3.33,7,2.4,0.7,10,0.28
6051b379ed43600644645084,12.5,0.041,0.39,0.99386,8.4,4,3.27,7,2,0.71,10,0.25
6051b379ed43600644645085,12.8,0.052,0.4,0.99356,8.2,4,3.33,7,2.4,0.7,10,0.28
6051b379ed43600644645086,9.2,0.165,0.12,0.99702,7.4,4,3.26,5,1.9,0.86,12,0.53
6051b379ed43600644645087,10.3,0.07,0.31,0.99693,7.6,4,3.22,6,2.8,0.55,15,0.48
6051b379ed43600644645088,10.5,0.068,0.1,0.99562,7.3,4,3.3,5,2.6,0.47,14,0.49
6051b379ed43600644645089,10.9,0.072,0.55,1.00012,12.9,7,3.09,6,2.8,0.68,24,0.5
6051b379ed4360064464508a,10.8,0.099,0.33,0.99818,10.8,20,3.24,5,2.5,0.71,38,0.45
6051b379ed4360064464508b,11.4,0.102,0.24,0.99462,6.9,4,3.44,4,2.1,0.58,7,0.39
6051b379ed4360064464508c,11.3,0.103,0.54,0.99939,12.6,19,3.21,6,2.8,0.76,41,0.41
6051b379ed4360064464508d,10.8,0.099,0.33,0.99818,10.8,20,3.24,5,2.5,0.71,38,0.45
6051b379ed4360064464508e,10.5,0.081,0.19,0.9984,9.8,8,3.23,6,3.2,0.58,30,0.51
6051b379ed4360064464508f,11.9,0.084,0.42,0.99545,10.8,19,3.28,6,1.6,0.73,27,0.29
6051b379ed43600644645090,9.4,0.071,0,0.99632,7.1,21,3.29,5,2.35,0.45,47,0.715
6051b379ed43600644645091,9.6,0.097,0.15,0.99976,9.1,9,3.28,5,3.2,0.54,59,0.66
6051b379ed43600644645092,9.7,0.099,0,0.99606,7,9,3.34,5,1.9,0.6,22,0.685
6051b379ed43600644645093,14,0.048,0,0.99154,4.9,16,3.71,7,2.1,0.74,42,0.42
6051b379ed43600644645094,9.8,0.076,0.13,0.9973,6.7,15,3.61,5,2,0.64,36,0.54
6051b379ed43600644645095,9.8,0.076,0.13,0.9973,6.7,15,3.61,5,2,0.64,36,0.54
6051b379ed43600644645096,10.3,0.068,0.28,0.99682,7.1,6,3.24,5,2.8,0.53,16,0.48
6051b379ed43600644645097,10.7,0.076,0.14,0.99624,7.1,15,3.36,5,2.8,0.49,37,0.46
6051b379ed43600644645098,11,0.05,0.34,0.9951,7.5,4,3.4,7,2.3,0.64,8,0.27
6051b379ed43600644645099,10.7,0.076,0.14,0.99624,7.1,15,3.36,5,2.8,0.49,37,0.46
6051b379ed4360064464509a,12.7,0.065,0.09,0.99417,7.8,34,3.46,8,2.3,0.74,45,0.57
6051b379ed4360064464509b,11.1,0.071,0.08,0.99376,5.9,16,3.56,6,2.1,0.77,24,0.61
6051b379ed4360064464509c,10.9,0.058,0.07,0.99632,7.5,5,3.38,4,2.5,0.55,9,0.685
6051b379ed4360064464509d,11.1,0.071,0.08,0.99376,5.9,16,3.56,6,2.1,0.77,24,0.61
6051b379ed4360064464509e,9.9,0.145,0.42,0.99832,10.4,34,3.38,3,1.5,0.86,48,0.44
6051b379ed4360064464509f,9.9,0.147,0.44,0.99836,11.6,36,3.38,4,1.6,0.86,51,0.47
6051b379ed436006446450a0,9.4,0.088,0.26,0.99694,8.8,16,3.32,5,1.6,0.47,23,0.685
6051b379ed436006446450a1,9.3,0.066,0.1,0.99655,7.6,27,3.39,5,1.5,0.51,55,0.665
6051b379ed436006446450a2,11.7,0.012,0.28,0.99064,6.7,36,3.26,7,2.4,0.39,100,0.28
6051b379ed436006446450a3,11.7,0.012,0.28,0.99064,6.7,36,3.26,7,2.4,0.39,100,0.28
6051b379ed436006446450a4,11.2,0.075,0.35,0.99672,10.1,9,3.24,7,1.6,0.83,28,0.31
6051b379ed436006446450a5,10,0.092,0.04,0.99647,6,13,3.46,5,2.2,0.47,26,0.5
6051b379ed436006446450a6,12.1,0.085,0.47,0.99736,11.1,9,3.24,7,2.65,0.77,34,0.42
6051b379ed436006446450a7,10.3,0.115,0,0.99629,6.6,21,3.45,5,3,0.63,31,0.66
6051b379ed436006446450a8,10.9,0.119,0.45,0.99708,10.6,34,3.23,6,2.6,0.72,68,0.5
6051b379ed436006446450a9,9.4,0.088,0.35,0.9963,7.1,9,3.28,5,2,0.62,92,0.685
6051b379ed436006446450aa,10.6,0.062,0.46,0.9959,9.9,26,3.18,6,1.7,0.83,42,0.25
6051b379ed436006446450ab,9.8,0.081,0.21,0.99689,6.4,14,3.59,5,1.8,0.66,31,0.64
6051b379ed436006446450ac,9.8,0.081,0.21,0.99689,6.4,14,3.59,5,1.8,0.66,31,0.64
6051b379ed436006446450ad,9.9,0.078,0.16,0.9977,7.4,12,3.5,6,1.8,0.7,39,0.68
6051b379ed436006446450ae,9.8,0.081,0.21,0.99689,6.4,14,3.59,5,1.8,0.66,31,0.64
6051b379ed436006446450af,9.8,0.08,0.21,0.99689,6.4,12,3.58,5,1.6,0.66,32,0.63
6051b379ed436006446450b0,9.5,0.085,0.44,0.99708,9.3,9,3.28,5,1.9,0.55,22,0.43
6051b379ed436006446450b1,9.5,0.085,0.44,0.99708,9.3,9,3.28,5,1.9,0.55,22,0.43
6051b379ed436006446450b2,9.7,0.08,0.32,0.99801,8,26,3.22,5,2.5,1.07,122,0.42
6051b379ed436006446450b3,10.9,0.08,0.39,0.99652,9.3,41,3.47,6,1.5,0.73,55,0.36
6051b379ed436006446450b4,10.9,0.08,0.39,0.99652,9.3,41,3.47,6,1.5,0.73,55,0.36
6051b379ed436006446450b5,11.7,0.071,0.02,0.99538,7.6,10,3.51,7,2.5,0.71,14,0.735
6051b379ed436006446450b6,10.9,0.08,0.39,0.99652,9.3,41,3.47,6,1.5,0.73,55,0.36
6051b379ed436006446450b7,11.3,0.073,0.34,0.99594,8.2,16,3.4,7,2.5,0.78,47,0.26
6051b379ed436006446450b8,10.6,0.054,0.47,0.99686,11.7,17,3.15,7,1.7,0.67,32,0.28
6051b379ed436006446450b9,11.2,0.074,0.22,0.99438,6.8,15,3.4,6,1.8,0.82,24,0.56
6051b379ed436006446450ba,9.5,0.077,0.06,0.99746,7.2,15,3.51,5,2.7,0.54,85,0.62
6051b379ed436006446450bb,11.5,0.039,0.66,0.99357,5.8,15,3.66,6,2,0.6,88,1.01
6051b379ed436006446450bc,10.4,0.067,0.32,0.99628,7.5,7,3.24,5,2.7,0.44,25,0.42
6051b379ed436006446450bd,9.7,0.078,0.06,0.99746,7.2,17,3.51,5,2.5,0.53,84,0.62
6051b379ed436006446450be,9.5,0.077,0.06,0.99746,7.2,15,3.51,5,2.7,0.54,85,0.62
6051b379ed436006446450bf,9.7,0.077,0.07,0.99748,7.2,16,3.51,5,2.6,0.54,86,0.635
6051b379ed436006446450c0,11.3,0.071,0.22,0.99438,6.8,13,3.41,6,2.3,0.83,24,0.49
6051b379ed436006446450c1,11.2,0.072,0.23,0.99438,6.9,13,3.4,6,2,0.84,22,0.51
6051b379ed436006446450c2,11.2,0.074,0.22,0.99438,6.8,15,3.4,6,1.8,0.82,24,0.56
6051b379ed436006446450c3,10.9,0.08,0.03,0.99578,7.6,27,3.44,6,2,0.64,43,0.63
6051b379ed436006446450c4,11.8,0.064,0.01,0.99371,7.7,31,3.41,6,2.1,0.57,43,0.715
6051b379ed436006446450c5,10.6,0.086,0.03,0.99522,6.9,36,3.53,5,1.5,0.57,46,0.56
6051b379ed436006446450c6,10,0.067,0.24,0.99576,7.3,28,3.43,4,2,0.54,48,0.35
6051b379ed436006446450c7,11.1,0.067,0.37,0.99552,9.1,6,3.23,7,1.6,0.58,10,0.21
6051b379ed436006446450c8,11.8,0.104,0.46,0.99664,10.4,6,3.12,7,2.1,0.65,10,0.38
6051b379ed436006446450c9,11.8,0.109,0.4,0.99614,8.8,7,3.31,7,2.8,0.79,16,0.31
6051b379ed436006446450ca,10.9,0.067,0,0.99517,7.1,7,3.4,4,2.2,0.58,14,0.47
6051b379ed436006446450cb,11.8,0.064,0.01,0.99371,7.7,31,3.41,6,2.1,0.57,43,0.715
6051b379ed436006446450cc,10,0.094,0.19,0.99787,8.8,30,3.22,6,4,0.5,69,0.61
6051b379ed436006446450cd,9.5,0.076,0.04,0.99745,7.2,18,3.53,5,2.5,0.55,88,0.6
6051b379ed436006446450ce,9.9,0.078,0.18,0.99576,9.2,10,3.15,5,1.6,0.49,21,0.56
6051b379ed436006446450cf,11.4,0.068,0,0.99533,7.6,30,3.48,6,2.1,0.65,35,0.715
6051b379ed436006446450d0,12,0.194,0.29,0.99536,8.4,14,3.22,6,3.1,0.78,26,0.31
6051b379ed436006446450d1,9.5,0.076,0.04,0.99745,7.2,18,3.53,5,2.5,0.55,88,0.6
6051b379ed436006446450d2,10,0.094,0.19,0.99787,8.8,30,3.22,6,4,0.5,69,0.61
6051b379ed436006446450d3,10.5,0.086,0.14,0.99824,8.9,9,3.34,5,2.5,0.64,30,0.75
6051b379ed436006446450d4,10.4,0.083,0.12,0.99836,9,8,3.33,6,2.4,0.65,28,0.8
6051b379ed436006446450d5,12.1,0.066,0.38,0.99577,10.7,29,3.15,7,2.6,0.79,56,0.52
6051b379ed436006446450d6,11.2,0.072,0,0.99491,6.8,32,3.43,6,2.5,0.56,64,0.57
6051b379ed436006446450d7,9.3,0.112,0.34,1.00289,10.7,23,3.22,5,6.6,0.68,99,0.9
6051b379ed436006446450d8,10.1,0.071,0.24,0.99576,7.2,30,3.44,5,2,0.58,52,0.34
6051b379ed436006446450d9,9.7,0.078,0.03,0.99743,7.2,16,3.53,5,2.3,0.57,86,0.66
6051b379ed436006446450da,9.3,0.082,0.23,0.99774,10.1,10,3.22,6,1.9,0.65,18,0.45
6051b379ed436006446450db,9.7,0.078,0.03,0.99743,7.2,16,3.53,5,2.3,0.57,86,0.66
6051b379ed436006446450dc,9.8,0.08,0.03,0.99745,7.2,17,3.53,6,2.2,0.58,88,0.63
6051b379ed436006446450dd,10.7,0.08,0.01,0.9955,7.1,27,3.42,6,2.3,0.58,43,0.59
6051b379ed436006446450de,12.5,0.078,0.39,0.99444,8.3,17,3.31,7,2.4,0.77,43,0.31
6051b379ed436006446450df,10.7,0.08,0.01,0.9955,7.1,27,3.42,6,2.3,0.58,43,0.59
6051b379ed436006446450e0,12.5,0.078,0.39,0.99444,8.3,17,3.31,7,2.4,0.77,43,0.31
6051b379ed436006446450e1,11,0.084,0.02,0.99892,8.3,6,3.48,3,3.4,0.49,11,1.02
6051b379ed436006446450e2,11.8,0.056,0.36,0.99562,8.9,10,3.4,5,2.6,0.69,39,0.31
6051b379ed436006446450e3,10.8,0.08,0.1,0.99736,7.4,16,3.58,7,2.4,0.69,33,0.635
6051b379ed436006446450e4,10.8,0.08,0.1,0.99736,7.4,16,3.58,7,2.4,0.69,33,0.635
6051b379ed436006446450e5,10.8,0.06,0.06,0.9962,6.8,11,3.41,7,6,0.59,18,0.59
6051b379ed436006446450e6,10.8,0.06,0.06,0.9962,6.8,11,3.41,7,6,0.59,18,0.59
6051b379ed436006446450e7,9.5,0.081,0.2,0.998,9.2,15,3.23,5,3,0.59,115,0.58
6051b379ed436006446450e8,11,0.084,0.27,0.9964,7.2,12,3.39,5,2.6,0.71,78,0.54
6051b379ed436006446450e9,11.5,0.079,0,0.9948,6.1,6,3.59,6,2.2,0.54,9,0.56
6051b379ed436006446450ea,10.8,0.078,0.13,0.99528,7.4,34,3.43,6,2.4,0.59,61,0.52
6051b379ed436006446450eb,11.5,0.059,0.39,0.99331,7.3,7,3.29,6,1.2,0.52,11,0.305
6051b379ed436006446450ec,13.2,0.132,0.48,0.99577,9.3,3,3.23,6,3.8,0.57,11,0.38
6051b379ed436006446450ed,10.9,0.114,0.46,0.99901,9.1,3,3.18,6,9,0.6,9,0.28
6051b379ed436006446450ee,12.2,0.065,0.44,0.99674,10,4,3.33,6,2.9,0.62,8,0.46
6051b379ed436006446450ef,12.2,0.094,0.46,0.99639,9.4,3,3.27,7,4.6,0.64,10,0.395
6051b379ed436006446450f0,11.5,0.059,0.39,0.99331,7.3,7,3.29,6,1.2,0.52,11,0.305
6051b379ed436006446450f1,11.9,0.079,0.4,0.99512,8.6,3,3.27,6,2.2,0.67,6,0.315
6051b379ed436006446450f2,11,0.161,0.19,0.99395,5.3,7,3.62,5,1.5,0.61,62,0.715
6051b379ed436006446450f3,10.1,0.084,0.31,0.99824,6.8,26,3.38,6,8.8,0.64,45,0.41
6051b379ed436006446450f4,11,0.081,0.32,0.9964,8.4,32,3.3,6,2.2,0.72,79,0.36
6051b379ed436006446450f5,11.8,0.072,0.12,0.99504,8.4,38,3.38,6,1.8,0.89,46,0.62
6051b379ed436006446450f6,10.5,0.091,0.37,0.99786,9.6,10,3.24,5,2.3,0.56,23,0.41
6051b379ed436006446450f7,11,0.081,0.32,0.9964,8.4,32,3.3,6,2.2,0.72,79,0.36
6051b379ed436006446450f8,11.8,0.072,0.12,0.99504,8.4,38,3.38,6,1.8,0.89,46,0.62
6051b379ed436006446450f9,10.1,0.084,0.31,0.99824,6.8,26,3.38,6,8.8,0.64,45,0.41
6051b379ed436006446450fa,11.2,0.055,0.27,0.99516,8.6,14,3.18,5,2.3,0.8,28,0.47
6051b379ed436006446450fb,11,0.064,0.36,0.99604,8.6,53,3.47,7,1.9,0.87,77,0.22
6051b379ed436006446450fc,10.2,0.061,0.33,0.99786,9.4,52,3.47,6,2.3,0.9,73,0.24
6051b379ed436006446450fd,9.2,0.093,0.19,0.99736,8.4,11,3.2,4,2.2,0.59,75,0.67
6051b379ed436006446450fe,11.2,0.055,0.27,0.99516,8.6,14,3.18,5,2.3,0.8,28,0.47
6051b379ed436006446450ff,12,0.063,0.38,0.99468,8.7,10,3.3,7,3.3,0.73,19,0.33
6051b379ed43600644645100,10.5,0.08,0.01,0.99746,6.6,8,3.69,5,1.9,0.73,25,0.61
6051b379ed43600644645101,9.8,0.074,0.01,0.99748,7.4,13,3.48,5,2,0.65,38,0.61
6051b379ed43600644645102,9.5,0.078,0.29,0.9971,7.6,29,3.45,6,1.9,0.59,66,0.4
6051b379ed43600644645103,9.8,0.074,0.01,0.99748,7.4,13,3.48,5,2,0.65,38,0.61
6051b379ed43600644645104,10.5,0.08,0.01,0.99746,6.6,8,3.69,5,1.9,0.73,25,0.61
6051b379ed43600644645105,11.8,0.06,0.38,0.99543,8.8,19,3.39,6,2.3,0.72,72,0.3
6051b379ed43600644645106,11.8,0.06,0.38,0.99543,8.8,19,3.39,6,2.3,0.72,72,0.3
6051b379ed43600644645107,10.4,0.071,0.5,0.99791,12,6,3.07,4,1.4,0.6,26,0.63
6051b379ed43600644645108,12.9,0.068,0.38,0.99356,7.2,23,3.34,7,2.8,0.72,42,0.38
6051b379ed43600644645109,11.4,0.073,0.17,0.99425,6.2,7,3.61,5,1.6,0.54,11,0.46
6051b379ed4360064464510a,12.4,0.074,0.52,0.99509,9.6,13,3.36,7,2.2,0.76,25,0.33
6051b379ed4360064464510b,12.5,0.082,0.49,0.99484,9.9,9,3.19,7,5,0.52,17,0.27
6051b379ed4360064464510c,10,0.092,0.4,0.99834,10.1,13,3.22,7,2.6,0.64,52,0.43
6051b379ed4360064464510d,9.7,0.094,0.34,0.99864,9.8,10,3.24,7,2.3,0.6,45,0.5
6051b379ed4360064464510e,12.1,0.09,0.49,0.99498,8.3,11,3.27,7,3.8,0.64,24,0.3
6051b379ed4360064464510f,11.1,0.071,0.42,0.99566,10.2,7,3.14,7,2,0.79,20,0.44
6051b379ed43600644645110,12,0.092,0.58,0.99745,10.2,11,3.29,7,4.1,0.99,24,0.44
6051b379ed43600644645111,12.4,0.093,0.48,0.99408,8.3,6,3.26,7,2.1,0.62,12,0.28
6051b379ed43600644645112,11.9,0.075,0.45,0.99552,8.9,10,3.41,7,1.8,0.76,21,0.12
6051b379ed43600644645113,11.9,0.075,0.45,0.99552,8.9,10,3.41,7,1.8,0.76,21,0.12
6051b379ed43600644645114,11.9,0.075,0.45,0.99552,8.9,10,3.41,7,1.8,0.76,21,0.12
6051b379ed43600644645115,12.4,0.093,0.48,0.99408,8.3,6,3.26,7,2.1,0.62,12,0.28
6051b379ed43600644645116,11.2,0.058,0.4,0.99536,8.2,6,3.31,7,2.2,0.68,10,0.31
6051b379ed43600644645117,12.1,0.052,0.48,0.99458,10.2,5,3.2,7,2.1,0.69,9,0.34
6051b379ed43600644645118,12.2,0.082,0.4,0.99538,7.6,6,3.44,6,2.7,0.54,11,0.43
6051b379ed43600644645119,10.4,0.09,0.52,0.99648,8.5,9,3.36,5,1.9,0.67,23,0.21
6051b379ed4360064464511a,11.3,0.111,0.52,0.99568,9,5,3.31,6,2.1,0.62,10,0.36
6051b379ed4360064464511b,11.1,0.088,0.52,0.99613,9.5,12,3.29,6,2,0.58,51,0.37
6051b379ed4360064464511c,11.3,0.12,0.12,0.99519,6.4,25,3.47,7,2.3,0.71,36,0.57
6051b379ed4360064464511d,10,0.089,0.05,0.99735,8,12,3.36,5,2,0.61,32,0.59
6051b379ed4360064464511e,11.1,0.058,0.27,0.99518,8.5,18,3.16,6,1.9,0.85,38,0.47
6051b379ed4360064464511f,9.3,0.078,0.14,0.99592,7.1,7,3.27,5,1.6,0.62,18,0.56
6051b379ed43600644645120,9.5,0.115,0.02,0.99654,6.6,6,3.38,5,2.1,0.69,16,0.57
6051b379ed43600644645121,11.2,0.1,0.39,0.99546,8.8,20,3.15,6,2,0.69,27,0.27
6051b379ed43600644645122,11.1,0.058,0.27,0.99518,8.5,18,3.16,6,1.9,0.85,38,0.47
6051b379ed43600644645123,11,0.065,0.4,0.99554,8.3,24,3.34,6,2.4,0.86,48,0.34
6051b379ed43600644645124,11.9,0.103,0.41,0.99604,9,6,3.13,7,2.4,0.58,10,0.38
6051b379ed43600644645125,9.2,0.097,0.2,0.99733,8.5,23,3.13,5,2.1,0.48,113,0.66
6051b379ed43600644645126,12.2,0.068,0.43,0.9943,9,29,3.2,6,2.4,0.6,46,0.4
6051b379ed43600644645127,10.2,0.079,0.09,0.99669,6.7,7,3.46,5,2.9,0.61,22,0.56
6051b379ed43600644645128,10.9,0.066,0.48,0.99724,10.4,6,3.33,6,1.9,0.87,10,0.26
6051b379ed43600644645129,10.9,0.066,0.48,0.99724,10.4,6,3.33,6,1.9,0.87,10,0.26
6051b379ed4360064464512a,11.6,0.104,0.5,0.99643,10.1,6,3.22,7,2.4,0.65,13,0.38
6051b379ed4360064464512b,10.7,0.079,0.44,0.99605,8.5,6,3.52,5,1.7,0.63,12,0.34
6051b379ed4360064464512c,12.1,0.073,0.41,0.99658,8.8,7,3.3,7,5.9,0.62,13,0.33
6051b379ed4360064464512d,9.4,0.083,0.3,0.997,7.2,35,3.44,5,2.1,0.52,72,0.41
6051b379ed4360064464512e,9.4,0.083,0.3,0.997,7.2,35,3.44,5,2.1,0.52,72,0.41
6051b379ed4360064464512f,9.1,0.109,0.29,0.99801,8.4,31,3.15,5,2.6,0.5,119,0.59
6051b379ed43600644645130,11.3,0.061,0.32,0.99416,7,9,3.28,7,3.6,0.49,29,0.4
6051b379ed43600644645131,10.4,0.075,0.49,0.9969,12.2,3,3.13,5,1.4,0.63,6,0.45
6051b379ed43600644645132,10.5,0.065,0.3,0.99774,9.1,8,3.32,6,1.9,0.71,17,0.5
6051b379ed43600644645133,10,0.079,0.26,0.99712,9.5,13,3.25,5,1.9,0.62,28,0.86
6051b379ed43600644645134,12.9,0.07,0.32,0.99418,7.3,51,3.34,6,2.1,0.82,70,0.52
6051b379ed43600644645135,10.5,0.065,0.3,0.99774,9.1,8,3.32,6,1.9,0.71,17,0.5
6051b379ed43600644645136,10.4,0.075,0.49,0.9969,12.2,3,3.13,5,1.4,0.63,6,0.45
6051b379ed43600644645137,11.3,0.064,0,0.99562,7.4,7,3.45,6,2,0.58,11,0.58
6051b379ed43600644645138,11.4,0.066,0.39,0.9947,9.8,3,3.19,7,1.4,0.55,7,0.34
6051b379ed43600644645139,9.4,0.08,0.3,0.99693,7.1,35,3.44,5,1.6,0.5,70,0.36
6051b379ed4360064464513a,9.4,0.097,0.12,0.99596,7.7,19,3.16,5,1.7,0.49,27,0.39
6051b379ed4360064464513b,10.9,0.073,0.4,0.99556,9.7,14,3.14,6,1.5,0.51,21,0.295
6051b379ed4360064464513c,9.4,0.097,0.12,0.99596,7.7,19,3.16,5,1.7,0.49,27,0.39
6051b379ed4360064464513d,9.4,0.082,0.28,0.99694,7.1,31,3.45,5,2,0.48,68,0.34
6051b379ed4360064464513e,9.4,0.076,0.1,0.99554,6.5,30,3.36,6,2,0.48,47,0.4
6051b379ed4360064464513f,9.4,0.082,0.28,0.99694,7.1,31,3.45,5,2,0.48,68,0.34
6051b379ed43600644645140,9.4,0.092,0.45,0.99918,10,20,3.15,5,2.5,0.43,88,0.35
6051b379ed43600644645141,10.1,0.079,0.06,0.99697,7.7,19,3.39,6,2,0.62,41,0.6
6051b379ed43600644645142,12.8,0.087,0,0.99378,5.6,3,3.71,7,2.2,0.63,11,0.66
6051b379ed43600644645143,12.8,0.087,0,0.99378,5.6,3,3.71,7,2.2,0.63,11,0.66
6051b379ed43600644645144,9.1,0.05,0.34,0.99554,8.9,4,3.12,6,1.4,0.48,10,0.84
6051b379ed43600644645145,12.9,0.055,0,0.99162,6.4,7,3.47,6,1.65,0.53,12,0.69
6051b379ed43600644645146,11.5,0.062,0.3,0.99495,7.5,6,3.44,7,2.2,0.72,12,0.43
6051b379ed43600644645147,10.6,0.058,0.38,0.99676,9.9,31,3.26,7,1.5,0.82,47,0.35
6051b379ed43600644645148,11.7,0.063,0.33,0.99516,9.1,13,3.26,7,2.05,0.84,27,0.29
6051b379ed43600644645149,12.8,0.067,0.32,0.9928,6.8,4,3.36,7,1.8,0.55,8,0.36
6051b379ed4360064464514a,10.3,0.081,0.29,0.99603,8.2,27,3.25,5,1.6,0.54,45,0.43
6051b379ed4360064464514b,12.8,0.067,0.32,0.9928,6.8,4,3.36,7,1.8,0.55,8,0.36
6051b379ed4360064464514c,11.7,0.063,0.33,0.99516,9.1,13,3.26,7,2.05,0.84,27,0.29
